Section Name,Item Name,Comment Name,Comment Text,"Comment Type (info, limit, defect)","Category (-1: Low, 0: Med, 1: High)",Multiple Choice Options (comma-separated),"Unit Type Options (numeric answers only, comma-separated)",Recommendation (from list),Order (w/i item),"Answer Type (boolean, checkbox, date, number, range, text)",Default Value,"Default Value 2 (for ""range"" types)","Default Unit Type (for ""number"" and ""range"" types)",Default Location,Default Estimate Min,Default Estimate Max,Locked,Simple Format,Disable Photos,Uses,Default Photo 1,Default Photo 1 Caption,Default Photo 2,Default Photo 2 Caption,Default Photo 3,Default Photo 3 Caption,Default Photo 4,Default Photo 4 Caption,Default Photo 5,Default Photo 5 Caption,Default Photo 6,Default Photo 6 Caption,Default Photo 7,Default Photo 7 Caption,Default Photo 8,Default Photo 8 Caption,Default Photo 9,Default Photo 9 Caption,Default Photo 10,Default Photo 10 Caption,Last Modified
Roof Structure,Roof Trusses,Truss roof: connector fasteners wrong type,Fasteners used to fasten metal connectors in connecting roof truss components appeared to be the wrong type for that particular application. Metal connectors must be fastened with specified fasteners to perform as designed. This condition could potentially result in serious structural failure. Consult with a qualified contractor to discuss the necessity- and options and costs- for correction.,defect,0,,,carpenter,13,boolean,,,,,10,1000,,,,0,,,,,,,,,,,,,,,,,,,,,01/21/2025 12:20:13
Roof Structure,Roof Trusses,Truss roof: connectors wrong type,Metal connectors used to connect roof truss components appeared to be inadequate or improper for that particular application. This condition could potentially result in serious structural failure. Have this condition evaluated by a structural engineer. Any corrections should be made by a qualified framing contractor.,defect,0,,,structural,14,boolean,,,,,10,1000,,,,0,,,,,,,,,,,,,,,,,,,,,01/21/2025 12:20:13
Roof Structure,Roof Trusses,Truss roof: defective workmanship,The truss roof framing appeared to have defective workmanship. This condition should be evaluated- and any necessary correction made- by a qualified framing contractor.,defect,1,,,structural,15,boolean,,,,,10,1000,,,,0,,,,,,,,,,,,,,,,,,,,,01/21/2025 12:20:13
Roof Structure,Roof Trusses,Trusses contact interior wall top plates,"Roof trusses were in contact with the top plates of interior walls. Most roof trusses are designed to bear on exterior walls only. Although this condition is common and seldom causes problems, trusses bearing on interior walls is technically improper.",defect,-1,,,,0,boolean,,,,,10,1000,,,,0,,,,,,,,,,,,,,,,,,,,,01/21/2025 12:20:12
Roof Structure,Roof Trusses,Trusses cut,"Roof trusses that had been cut were visible in the attic. Trusses must never be structurally altered without design and inspection by a structural engineer. If the seller cannot produce documentation showing that alterations to the roof trusses were designed, inspected and approved by a structural engineer, you should have the affected trusses evaluated by a structural engineer.",defect,0,,,structural,1,boolean,,,,,10,1000,,,,0,,,,,,,,,,,,,,,,,,,,,01/21/2025 12:20:13
Roof Structure,Roof Trusses,"Trusses out of plumb, OK","Roof trusses in the attic were visibly out of plumb to a relatively minor degree. While not desirable, this condition did not appear to be a structural problem but is a construction quality issue. In the Inspectors opinion, correction is not necessary for the roof structure to retain adequate structural integrity. You may wish to have this opinion confirmed by a qualified framing contractor.",defect,-1,,,pro,4,boolean,,,,,10,1000,,,,0,,,,,,,,,,,,,,,,,,,,,01/21/2025 12:20:13
Roof Structure,Roof Trusses,Trusses significantly out of plumb,Roof trusses visible in the attic were significantly out of plumb. Have the trusses evaluated by a structural engineer to determine the extent to which this condition is a structural concern.,defect,0,,,structural,5,boolean,,,,,10,1000,,,,0,,,,,,,,,,,,,,,,,,,,,01/21/2025 12:20:13
Roof Structure,Roof Trusses,Trusses structurally altered,"Roof trusses that had been structurally altered were visible in the attic. Trusses must never be structurally altered without design, inspection and approval by a structural engineer. If the seller cannot produce documentation showing that alterations to the roof trusses were designed, inspected and approved by a structural engineer, you should have the affected trusses evaluated by a structural engineer.",defect,0,,,structural,9,boolean,,,,,10,1000,,,,0,,,,,,,,,,,,,,,,,,,,,01/21/2025 12:20:13
Roof Structure,Roof Trusses,Trusses structurally reinforced,"Roof trusses that had been structurally reinforced were visible in the attic.
Trusses must never be structurally altered without design and inspection by a structural engineer. If the seller cannot produce documentation showing that alterations to the roof trusses were designed, inspected and approved by a structural engineer, you should have the affected trusses evaluated by a structural engineer.",defect,0,,,structural,10,boolean,,,,,10,1000,,,,0,,,,,,,,,,,,,,,,,,,,,01/21/2025 12:20:13
Roof Structure,Roof Trusses,Trusses: inadequate connections,Roof truss components appeared to be inadequately connected. An evaluation and any necessary corrections should be performed by a structural engineer.,defect,0,,,structural,2,boolean,,,,,10,1000,,,,0,,,,,,,,,,,,,,,,,,,,,01/21/2025 12:20:13
Roof Structure,Roof Trusses,Trusses: inadequate connections,Roof truss components appeared to be inadequately connected. An evaluation and any necessary corrections should be performed by a qualified framing contractor.,defect,0,,,carpenter,3,boolean,,,,,10,1000,,,,0,,,,,,,,,,,,,,,,,,,,,01/21/2025 12:20:13
Roof Structure,Roof Trusses,Trusses: site-built,"Roof trusses appeared to have been built on-site instead of being assembled in a manufacturing facility. This indicates that trusses were not designed, inspected, or approved by a structural engineer. Trusses that lack design engineering may be structurally inadequate to support the roof loads to which they may be exposed. An evaluation of the roof trusses should be performed by a structural engineer.",defect,1,,,structural,6,boolean,,,,,10,1000,,,,0,,,,,,,,,,,,,,,,,,,,,01/21/2025 12:20:13
Roof Structure,Roof Trusses,"Trusses: site-built, building permit?","The trusses were built on-site and not in a manufacturing facility. Site-built trusses designs are typically not designed or approved by a structural engineer. Trusses that lack design engineering may be structurally inadequate and have the potential for serious structural failure. You should ask the seller for documents showing that the site-built trusses were designed and their construction approved by a structural engineer, and their installation inspected by the proper building authority. If no such documentation is available, have the site-built trusses evaluated by a structural engineer. Contact the building authority having jurisdiction (AHJ, often the local building department) to confirm that the home was built with permits and was inspected.",defect,1,,,structural,7,boolean,,,,,10,1000,,,,0,,,,,,,,,,,,,,,,,,,,,01/21/2025 12:20:13
Roof Structure,Roof Trusses,Trusses: site-built/conventional framing,"The roof was framed using primarily site-built roof trusses but had some roof sections constructed using conventional framing members. Site-built trusses are not designed, inspected or approved by a structural engineer. Trusses that lack proper engineering may be structurally inadequate and have the potential for serious structural failure. An evaluation of the roof trusses should be performed by a structural engineer.",defect,0,,,structural,8,boolean,,,,,10,1000,,,,0,,,,,,,,,,,,,,,,,,,,,01/21/2025 12:20:13
Roof Structure,Attic/Roof Structure Ventilation,Turbine vents: damaged,Turbine ventilators installed as part of the roof structure ventilation system were damaged and inoperable. Damaged vents should be replaced as necessary by a qualified contractor.,defect,0,,,pro,25,boolean,,,,,10,1000,,,,0,,,,,,,,,,,,,,,,,,,,,01/21/2025 12:20:06
Roof Structure,Attic/Roof Structure Ventilation,Vaulted ceiling: ventilation insufficient ,"The vaulted roof structure had insufficient venting. This condition will increase cooling costs, reduce comfort levels, and may result in premature failure of the asphalt shingles. Consult with a qualified roofing contractor to discuss options and costs for improving roof structure ventilation.",defect,0,,,roof,27,boolean,,,,,10,1000,,,,0,,,,,,,,,,,,,,,,,,,,,01/21/2025 12:20:06
Roof Structure,Attic/Roof Structure Ventilation,"Vaulted ceilings, vents installed","The home had vaulted ceilings with no access hatch through which the roof framing and roof structure ventilation method could be viewed. Roof structure intake and exhaust vents were visible, which indicated that the roof structure is ventilated, but confirming proper ventilation methods would have been possible only during original construction, before drywall and insulation were installed. The Inspector disclaims responsibility for confirming adequate roof structure ventilation.",defect,0,,,pro,26,boolean,,,,,10,1000,,,,0,,,,,,,,,,,,,,,,,,,,,01/21/2025 12:20:06
Roof Structure,Attic/Roof Structure Ventilation,"Ventilation devices: none installed, asphalt shingles","The home had no roof structure ventilation system installed. This condition will result in heat from the roof structure being radiated to the living space below, increasing cooling costs, reducing comfort levels during the summer. It may also cause development of ice dams during the winter and premature failure of the asphalt shingles. Consult with a qualified roofing contractor to discuss options and costs for improving roof structure ventilation.",defect,0,,,roof,28,boolean,,,,,10,1000,,,,0,,,,,,,,,,,,,,,,,,,,,01/21/2025 12:20:06
Roof Structure,Attic/Roof Structure Ventilation,"Ventilation disclaimer, year-round conditions","The inspection company disclaims confirmation of adequate attic ventilation year-round performance, but will comment on the apparent adequacy of the system as experienced by the inspector on the day of the inspection. Attic ventilation is not an exact science and a standard ventilation approach that works well in one type of climate zone may not work well in another. The performance of a standard attic ventilation design system can vary even with different homesite locations and conditions or weather conditions within a single climate zone.",limit,,,,pro,3,boolean,,,,,10,1000,,,,0,,,,,,,,,,,,,,,,,,,,,01/21/2025 12:20:05
Roof Structure,Attic/Roof Structure Ventilation,Ventilation: fan duct terminates in the attic,A bathroom exhaust vent terminated in the attic instead of at the home exterior. This condition can raise moisture vapor levels in the attic to the point at which home materials are damaged or unhealthy conditions related to mold develop. This installation may have been acceptable at the time of original construction. No problems that appeared to be related to this condition were observed.,defect,-1,,,,29,boolean,,,,,10,1000,,,,0,,,,,,,,,,,,,,,,,,,,,01/21/2025 12:20:06
Roof Structure,Attic/Roof Structure Ventilation,Whole-house fan controls: in closet near fan,The controls for the whole-house fan were located in a closet near the fan.,info,,,,pro,2,boolean,,,,,10,1000,,,,0,,,,,,,,,,,,,,,,,,,,,01/21/2025 12:20:05
Roof Structure,Attic/Roof Structure Ventilation,Whole-house fan controls: manual on/off switch,The whole-house fan was controlled by a manually-operated on/off switch.,info,,,,pro,3,boolean,,,,,10,1000,,,,0,,,,,,,,,,,,,,,,,,,,,01/21/2025 12:20:05
Roof Structure,Attic/Roof Structure Ventilation,"Whole-house fan controls: thermostat, attic sensor",The whole-house fan was controlled by a thermostat connected to a temperature sensor in the attic.,info,,,,pro,4,boolean,,,,,10,1000,,,,0,,,,,,,,,,,,,,,,,,,,,01/21/2025 12:20:05
Roof Structure,Attic/Roof Structure Ventilation,"Whole-house fan controls: thermostat, house sensor",The whole-house fan was controlled by a thermostat connected to a temperature sensor in the home living space.,info,,,,pro,5,boolean,,,,,10,1000,,,,0,,,,,,,,,,,,,,,,,,,,,01/21/2025 12:20:06
Roof Structure,Attic/Roof Structure Ventilation,Whole-house fan controls: timer,The whole-house fan was controlled by a timer device.,info,,,,pro,6,boolean,,,,,10,1000,,,,0,,,,,,,,,,,,,,,,,,,,,01/21/2025 12:20:06
Roof Structure,Attic/Roof Structure Ventilation,Whole-house fan installed,"The home had a whole-house fan installed. Whole house fans are typically large fans with diameters in the 24 to 30-inch range. They are usually installed in the ceiling of the top floor of a home, often above a stairway. They are designed to pull cool air into the home through open lower floor windows and exhaust hot air to the home exterior through attic ventilation devices such as roof, soffit, gable or ridge vents.
While whole-house fans can be effective at removing heat from a home at a relatively low cost compared to other types of cooling equipment, although they can be somewhat noisy. During the heating season, the opening in the ceiling should be sealed with an insulated cover to reduce heat loss.
While the whole-house fan is in use, it is important that windows should be partially opened to avoid de-pressurizing the home, a condition which can pull toxic exhaust gases from combustion appliances into indoor air.",info,,,,pro,7,boolean,,,,,10,1000,,,,0,,,,,,,,,,,,,,,,,,,,,01/21/2025 12:20:06
